iter,RSS
258,0.000916022
259,0.000910924
260,0.000905773
261,0.000900576
262,0.000895335
263,0.000890058
264,0.000884749
265,0.000879411
266,0.000874051
267,0.000868672
268,0.000863278
269,0.000857873
270,0.000852462
271,0.000847048
272,0.000841633
273,0.000836223
274,0.000830819
275,0.000825424
276,0.000820042
277,0.000814675
278,0.000809325
279,0.000803994
280,0.000798686
281,0.000793401
282,0.000788141
283,0.000782909
284,0.000777704
285,0.00077253
286,0.000767387
287,0.000762276
288,0.000757198
289,0.000752154
290,0.000747145
291,0.000742171
292,0.000737233
293,0.000732332
294,0.000727467
295,0.00072264
296,0.000717851
297,0.000713099
298,0.000708384
299,0.000703708
300,0.000699069
301,0.000694469
302,0.000689906
303,0.00068538
304,0.000680892
305,0.000676442
306,0.000672029
307,0.000667652
308,0.000663312
309,0.000659008
310,0.000654741
311,0.000650509
312,0.000646312
313,0.000642151
314,0.000638024
315,0.000633931
316,0.000629873
317,0.000625848
318,0.000621857
319,0.000617898
320,0.000613972
321,0.000610078
322,0.000606216
323,0.000602385
324,0.000598585
325,0.000594816
326,0.000591078
327,0.000587369
328,0.00058369
329,0.000580041
330,0.00057642
331,0.000572829
332,0.000569265
333,0.00056573
334,0.000562222
335,0.000558742
336,0.000555288
337,0.000551862
338,0.000548462
339,0.000545088
340,0.000541741
341,0.000538418
342,0.000535122
343,0.00053185
344,0.000528604
345,0.000525382
346,0.000522184
347,0.000519011
348,0.000515861
349,0.000512736
350,0.000509633
351,0.000506554
352,0.000503498
353,0.000500465
354,0.000497454
355,0.000494466
356,0.0004915
357,0.000488555
358,0.000485633
359,0.000482732
360,0.000479853
361,0.000476994
362,0.000474157
363,0.000471341
364,0.000468545
365,0.00046577
366,0.000463015
367,0.00046028
368,0.000457565
369,0.00045487
370,0.000452194
371,0.000449538
372,0.000446901
373,0.000444283
374,0.000441685
375,0.000439105
376,0.000436543
377,0.000434
378,0.000431476
379,0.000428969
380,0.000426481
381,0.000424011
382,0.000421558
383,0.000419122
384,0.000416705
385,0.000414304
386,0.00041192
387,0.000409554
388,0.000407204
389,0.000404871
390,0.000402554
391,0.000400254
392,0.00039797
393,0.000395702
394,0.00039345
395,0.000391214
396,0.000388994
397,0.000386789
398,0.000384599
399,0.000382425
400,0.000380266
401,0.000378122
402,0.000375992
403,0.000373878
404,0.000371777
405,0.000369692
406,0.00036762
407,0.000365563
408,0.00036352
409,0.00036149
410,0.000359475
411,0.000357473
412,0.000355484
413,0.000353509
414,0.000351547
415,0.000349598
416,0.000347662
417,0.000345739
418,0.000343829
419,0.000341931
420,0.000340045
421,0.000338172
422,0.000336312
423,0.000334463
424,0.000332626
425,0.000330801
426,0.000328988
427,0.000327186
428,0.000325396
429,0.000323617
430,0.000321849
431,0.000320093
432,0.000318347
433,0.000316612
434,0.000314888
435,0.000313175
436,0.000311472
437,0.00030978
438,0.000308097
439,0.000306425
440,0.000304763
441,0.000303111
442,0.000301469
443,0.000299837
444,0.000298214
445,0.000296629
446,0.000295075
447,0.00029359
448,0.000292157
449,0.00029075
450,0.000289358
451,0.000287975
452,0.000286597
453,0.000285221
454,0.000283846
455,0.000282471
456,0.000281096
457,0.00027972
458,0.000278343
459,0.000276966
460,0.000275587
461,0.000274206
462,0.000272825
463,0.000271443
464,0.00027006
465,0.000268677
466,0.000267293
467,0.000265909
468,0.000264526
469,0.000263144
470,0.000261762
471,0.000260382
472,0.000259004
473,0.000257628
474,0.000256254
475,0.000254883
476,0.000253514
477,0.000252149
478,0.000250787
479,0.000249428
480,0.000248073
481,0.000246722
482,0.000245375
483,0.000244032
484,0.000242693
485,0.000241358
486,0.000240028
487,0.000238703
488,0.000237382
489,0.000236066
490,0.000234754
491,0.000233447
492,0.000232145
493,0.000230848
494,0.000229555
495,0.000228268
496,0.000226985
497,0.000225707
498,0.000224434
499,0.000223165
500,0.000221902
501,0.000220643
502,0.000219389
503,0.00021814
504,0.000216895
505,0.000215656
506,0.000214421
507,0.00021319
508,0.000211964
509,0.000210743
510,0.000209527
511,0.000208315
512,0.000207107
513,0.000205904
514,0.000204705
515,0.000203511
516,0.000202321
517,0.000201136
518,0.000199954
519,0.000198777
520,0.000197605
521,0.000196436
522,0.000195272
523,0.000194112
524,0.000192956
525,0.000191804
526,0.000190656
527,0.000189512
528,0.000188372
529,0.000187236
530,0.000186103
531,0.000184975
532,0.000183851
533,0.00018273
534,0.000181613
535,0.0001805
536,0.000179391
537,0.000178285
538,0.000177184
539,0.000176085
540,0.000174991
541,0.0001739
542,0.000172812
543,0.000171729
544,0.000170648
545,0.000169571
546,0.000168498
547,0.000167428
548,0.000166362
549,0.000165299
550,0.000164239
551,0.000163183
552,0.000162131
553,0.000161081
554,0.000160049
555,0.00015905
556,0.000158069
557,0.000157098
558,0.000156133
559,0.00015517
560,0.000154209
561,0.00015325
562,0.000152292
563,0.000151333
564,0.000150376
565,0.000149418
566,0.00014846
567,0.000147503
568,0.000146545
569,0.000145588
570,0.00014463
571,0.000143673
572,0.000142716
573,0.000141759
574,0.000140803
575,0.000139848
576,0.000138894
577,0.00013794
578,0.000136988
579,0.000136037
580,0.000135088
581,0.00013414
582,0.000133193
583,0.000132249
584,0.000131306
585,0.000130366
586,0.000129427
587,0.000128491
588,0.000127556
589,0.000126624
590,0.000125695
591,0.000124768
592,0.000123843
593,0.000122922
594,0.000122002
595,0.000121086
596,0.000120172
597,0.000119261
598,0.000118352
599,0.000117447
600,0.000116544
601,0.000115644
602,0.000114748
603,0.000113854
604,0.000112963
605,0.000112075
606,0.00011119
607,0.000110309
608,0.00010943
609,0.000108555
610,0.000107683
611,0.000106814
612,0.000105948
613,0.000105085
614,0.000104226
615,0.00010337
616,0.000102517
617,0.000101667
618,0.000100821
619,9.9978e-05
620,9.91388e-05
621,9.83029e-05
622,9.747e-05
623,9.66402e-05
624,9.58137e-05
625,9.49904e-05
626,9.41705e-05
627,9.33539e-05
628,9.25407e-05
629,9.1731e-05
630,9.09248e-05
631,9.0122e-05
632,8.93228e-05
633,8.85271e-05
634,8.77349e-05
635,8.69464e-05
636,8.61614e-05
637,8.53801e-05
638,8.46024e-05
639,8.38284e-05
640,8.3058e-05
641,8.22914e-05
642,8.15284e-05
643,8.07692e-05
644,8.00138e-05
645,7.92621e-05
646,7.85142e-05
647,7.77701e-05
648,7.70298e-05
649,7.62934e-05
650,7.55608e-05
651,7.4832e-05
652,7.41071e-05
653,7.33861e-05
654,7.2669e-05
655,7.19557e-05
656,7.12464e-05
657,7.05411e-05
658,6.98396e-05
659,6.91421e-05
660,6.84486e-05
661,6.7759e-05
662,6.70734e-05
663,6.63918e-05
664,6.57142e-05
665,6.50406e-05
666,6.43711e-05
667,6.37055e-05
668,6.3044e-05
669,6.23865e-05
670,6.17331e-05
671,6.10837e-05
672,6.04384e-05
673,5.97971e-05
674,5.91599e-05
675,5.85268e-05
676,5.78978e-05
677,5.72729e-05
678,5.66521e-05
679,5.60354e-05
680,5.54228e-05
681,5.48143e-05
682,5.42099e-05
683,5.36096e-05
684,5.30135e-05
685,5.24215e-05
686,5.18336e-05
687,5.12498e-05
688,5.06702e-05
689,5.00947e-05
690,4.95234e-05
691,4.89562e-05
692,4.83931e-05
693,4.78342e-05
694,4.72794e-05
695,4.67288e-05
696,4.61823e-05
697,4.56399e-05
698,4.51017e-05
699,4.45676e-05
700,4.40376e-05
701,4.35118e-05
702,4.299e-05
703,4.24725e-05
704,4.1959e-05
705,4.14497e-05
706,4.09444e-05
707,4.04433e-05
708,3.99463e-05
709,3.94534e-05
710,3.89646e-05
711,3.84799e-05
712,3.79992e-05
713,3.75226e-05
714,3.70501e-05
715,3.65817e-05
716,3.61173e-05
717,3.56569e-05
718,3.52006e-05
719,3.47484e-05
720,3.43001e-05
721,3.38559e-05
722,3.34156e-05
723,3.29793e-05
724,3.25471e-05
725,3.21188e-05
726,3.16944e-05
727,3.1274e-05
728,3.08575e-05
729,3.0445e-05
730,3.00364e-05
731,2.96316e-05
732,2.92308e-05
733,2.88338e-05
734,2.84407e-05
735,2.80514e-05
736,2.76659e-05
737,2.72843e-05
738,2.69065e-05
739,2.65324e-05
740,2.61622e-05
741,2.57956e-05
742,2.54329e-05
743,2.50738e-05
744,2.47185e-05
745,2.43668e-05
746,2.40188e-05
747,2.36745e-05
748,2.33338e-05
749,2.29967e-05
750,2.26633e-05
751,2.23334e-05
752,2.20071e-05
753,2.16843e-05
754,2.13651e-05
755,2.10494e-05
756,2.07372e-05
757,2.04284e-05
758,2.01231e-05
759,1.98212e-05
760,1.95228e-05
761,1.92277e-05
762,1.89361e-05
763,1.86477e-05
764,1.83627e-05
765,1.80811e-05
766,1.78027e-05
767,1.75276e-05
768,1.72557e-05
769,1.69871e-05
770,1.67216e-05
771,1.64594e-05
772,1.62003e-05
773,1.59444e-05
774,1.56916e-05
775,1.54419e-05
776,1.51952e-05
777,1.49517e-05
778,1.47111e-05
779,1.44736e-05
780,1.4239e-05
781,1.40074e-05
782,1.37788e-05
783,1.35531e-05
784,1.33303e-05
785,1.31103e-05
786,1.28932e-05
787,1.2679e-05
788,1.24675e-05
789,1.22588e-05
790,1.20529e-05
791,1.18497e-05
792,1.16493e-05
793,1.14515e-05
794,1.12564e-05
795,1.1064e-05
796,1.08741e-05
797,1.06869e-05
798,1.05023e-05
799,1.03202e-05
800,1.01406e-05
801,9.96353e-06
802,9.78895e-06
803,9.61683e-06
804,9.44715e-06
805,9.27989e-06
806,9.11502e-06
807,8.95251e-06
808,8.79236e-06
809,8.63452e-06
810,8.47899e-06
811,8.32573e-06
812,8.17472e-06
813,8.02595e-06
814,7.87939e-06
815,7.73501e-06
816,7.5928e-06
817,7.45273e-06
818,7.31477e-06
819,7.17891e-06
820,7.04513e-06
821,6.91339e-06
822,6.78369e-06
823,6.65599e-06
824,6.53028e-06
825,6.40653e-06
826,6.28472e-06
827,6.16482e-06
828,6.04683e-06
829,5.93071e-06
830,5.81645e-06
831,5.70402e-06
832,5.59339e-06
833,5.48456e-06
834,5.3775e-06
835,5.27219e-06
836,5.1686e-06
837,5.06671e-06
838,4.96651e-06
839,4.86798e-06
840,4.77109e-06
841,4.67582e-06
842,4.58216e-06
843,4.49007e-06
844,4.39955e-06
845,4.31058e-06
846,4.22312e-06
847,4.13717e-06
848,4.0527e-06
849,3.9697e-06
850,3.88814e-06
851,3.80801e-06
852,3.72928e-06
853,3.65194e-06
854,3.57597e-06
855,3.50135e-06
856,3.42806e-06
857,3.35608e-06
858,3.2854e-06
859,3.216e-06
860,3.14785e-06
861,3.08094e-06
862,3.01526e-06
863,2.95079e-06
864,2.8875e-06
865,2.82538e-06
866,2.76442e-06
867,2.70459e-06
868,2.64589e-06
869,2.58829e-06
870,2.53177e-06
871,2.47633e-06
872,2.42194e-06
873,2.36859e-06
874,2.31626e-06
875,2.26494e-06
876,2.21461e-06
877,2.16526e-06
878,2.11686e-06
879,2.06942e-06
880,2.0229e-06
881,1.9773e-06
882,1.9326e-06
883,1.88878e-06
884,1.84584e-06
885,1.80376e-06
886,1.76252e-06
887,1.72211e-06
888,1.68252e-06
889,1.64373e-06
890,1.60573e-06
891,1.5685e-06
892,1.53204e-06
893,1.49633e-06
894,1.46136e-06
895,1.42711e-06
896,1.39357e-06
897,1.36073e-06
898,1.32858e-06
899,1.29711e-06
900,1.2663e-06
901,1.23614e-06
902,1.20662e-06
903,1.17773e-06
904,1.14946e-06
905,1.12179e-06
906,1.09472e-06
907,1.06824e-06
908,1.04232e-06
909,1.01697e-06
910,9.92179e-07
911,9.67926e-07
912,9.44205e-07
913,9.21008e-07
914,8.98322e-07
915,8.7614e-07
916,8.54452e-07
917,8.33247e-07
918,8.12517e-07
919,7.92253e-07
920,7.72445e-07
921,7.53085e-07
922,7.34164e-07
923,7.15674e-07
924,6.97605e-07
925,6.7995e-07
926,6.627e-07
927,6.45848e-07
928,6.29385e-07
929,6.13303e-07
930,5.97595e-07
931,5.82253e-07
932,5.6727e-07
933,5.52639e-07
934,5.38351e-07
935,5.24401e-07
936,5.10781e-07
937,4.97483e-07
938,4.84503e-07
939,4.71832e-07
940,4.59465e-07
941,4.47394e-07
942,4.35614e-07
943,4.24119e-07
944,4.12901e-07
945,4.01957e-07
946,3.91278e-07
947,3.80861e-07
948,3.70698e-07
949,3.60786e-07
950,3.51117e-07
951,3.41687e-07
952,3.3249e-07
953,3.23521e-07
954,3.14776e-07
955,3.06249e-07
956,2.97936e-07
957,2.89831e-07
958,2.8193e-07
959,2.74228e-07
960,2.66721e-07
961,2.59405e-07
962,2.52274e-07
963,2.45325e-07
964,2.38554e-07
965,2.31956e-07
966,2.25527e-07
967,2.19265e-07
968,2.13163e-07
969,2.0722e-07
970,2.01431e-07
971,1.95792e-07
972,1.903e-07
973,1.84952e-07
974,1.79744e-07
975,1.74673e-07
976,1.69735e-07
977,1.64928e-07
978,1.60248e-07
979,1.55692e-07
980,1.51256e-07
981,1.46939e-07
982,1.42738e-07
983,1.38649e-07
984,1.34669e-07
985,1.30797e-07
986,1.27028e-07
987,1.23362e-07
988,1.19795e-07
989,1.16325e-07
990,1.12949e-07
991,1.09665e-07
992,1.06471e-07
993,1.03364e-07
994,1.00342e-07
995,9.74039e-08
996,9.45465e-08
997,9.17679e-08
998,8.90663e-08
999,8.64396e-08
1000,8.3886e-08
1001,8.14034e-08
1002,7.89902e-08
1003,7.66445e-08
1004,7.43645e-08
1005,7.21486e-08
1006,6.9995e-08
1007,6.79022e-08
1008,6.58686e-08
1009,6.38925e-08
1010,6.19725e-08
1011,6.01072e-08
1012,5.8295e-08
1013,5.65345e-08
1014,5.48244e-08
1015,5.31633e-08
1016,5.15499e-08
1017,4.9983e-08
1018,4.84612e-08
1019,4.69835e-08
1020,4.55485e-08
1021,4.41551e-08
1022,4.28022e-08
1023,4.14886e-08
1024,4.02134e-08
1025,3.89755e-08
1026,3.77738e-08
1027,3.66074e-08
1028,3.54752e-08
1029,3.43764e-08
1030,3.331e-08
1031,3.22751e-08
1032,3.12708e-08
1033,3.02964e-08
1034,2.93508e-08
1035,2.84335e-08
1036,2.75434e-08
1037,2.668e-08
1038,2.58424e-08
1039,2.50299e-08
1040,2.42418e-08
1041,2.34774e-08
1042,2.2736e-08
1043,2.20171e-08
1044,2.13198e-08
1045,2.06437e-08
1046,1.99881e-08
1047,1.93524e-08
1048,1.87361e-08
1049,1.81385e-08
1050,1.75592e-08
1051,1.69977e-08
1052,1.64533e-08
1053,1.59257e-08
1054,1.54142e-08
1055,1.49186e-08
1056,1.44382e-08
1057,1.39726e-08
1058,1.35215e-08
1059,1.30843e-08
1060,1.26608e-08
1061,1.22503e-08
1062,1.18527e-08
1063,1.14675e-08
1064,1.10943e-08
1065,1.07327e-08
1066,1.03825e-08
1067,1.00433e-08
1068,9.71477e-09
